회계연도,지역명,행사축제명,총비용,사업수익,순원가,시작월,종료월,index
2023,충남,2022 부여 세계유산 미디어아트 페스티벌,1736885000,0,1736885000,9,10,2022 부여 세계유산 미디어아트 페스티벌2023
2023,충남,한산모시문화제,831449000,0,831449000,6,6,한산모시문화제2023
2023,충남,장항 맥문동 꽃축제,373023977,0,373023977,8,8,장항 맥문동 꽃축제2023
2023,충남,청양 고추구기자축제,888631230,0,888631230,9,9,청양 고추구기자축제2023
2023,충남,문예회관 문화예술 공연행사,434590000,0,434590000,1,12,문예회관 문화예술 공연행사2023
2023,충남,홍성한우바베큐페스티벌,925038200,0,925038200,11,11,홍성한우바베큐페스티벌2023
2023,충남,예산장터 삼국축제,626498570,0,626498570,10,10,예산장터 삼국축제2023
2023,충남,제33회 예산군민체육대회(삽교읍),309998400,0,309998400,9,9,제33회 예산군민체육대회(삽교읍)2023
2023,전북,전주세계소리축제,2583081905,104119000,2478962905,9,9,전주세계소리축제2023
2023,전북,전주국제발효식품엑스포,1350000000,328200000,1021800000,10,10,전주국제발효식품엑스포2023
2023,전북,전라북도 브랜드 공연,866477325,398294207,468183118,6,11,전라북도 브랜드 공연2023
2023,전북,시각예술 진흥을 위한 기획전시,825022959,0,825022959,1,12,시각예술 진흥을 위한 기획전시2023
2023,전북,아시아 태평양 마스터스대회 개최,5549027000,270000000,5279027000,5,5,아시아 태평양 마스터스대회 개최2023
2023,전북,제60회 도민체육대회,577398910,0,577398910,9,9,제60회 도민체육대회2023
2023,전북,전주국제영화제,3500000000,0,3500000000,4,5,전주국제영화제2023
2023,전북,전주비빔밥축제,800000000,0,800000000,10,10,전주비빔밥축제2023
2023,전북,전주대사습놀이 전국대회,540000000,0,540000000,5,6,전주대사습놀이 전국대회2023
2023,전북,한옥마을배 전국축구대회,65000000,0,65000000,9,9,한옥마을배 전국축구대회2023
2023,전북,전주독서대전,325994160,0,325994160,10,10,전주독서대전2023
2023,전북,전주시민체육대회,343913000,0,343913000,10,10,전주시민체육대회2023
2023,전북,전주얼티밋 뮤직페스티벌,300000000,0,300000000,8,8,전주얼티밋 뮤직페스티벌2023
2023,전북,전주정원산업박람회,746721500,0,746721500,5,5,전주정원산업박람회2023
2023,전북,군산새만금국제마라톤,600000000,100000000,500000000,4,4,군산새만금국제마라톤2023
2023,전북,금석배 전국학생 축구대회,900000000,150000000,750000000,2,7,금석배 전국학생 축구대회2023
2023,전북,군산시간여행축제,880673950,70000000,810673950,10,10,군산시간여행축제2023
2023,전북,군산야행,420000000,243600000,176400000,1,12,군산야행2023
2023,전북,익산서동축제,1032394000,50000000,982394000,9,9,익산서동축제2023
2023,전북,익산천만송이국화축제,1594037970,23800000,1570237970,10,10,익산천만송이국화축제2023
2023,전북,익산 문화재야행,676644000,0,676644000,4,4,익산 문화재야행2023
2023,전북,도시혁신산업박람회,997266000,0,997266000,10,10,도시혁신산업박람회2023
2023,전북,정읍사문화제,390660280,0,390660280,10,10,정읍사문화제2023
2023,전북,구절초 축제,708882170,0,708882170,10,10,구절초 축제2023
2023,전북,춘향제,1879723670,0,1879723670,5,5,춘향제2023
2023,전북,흥부제,308174260,40000000,268174260,10,10,흥부제2023
2023,전북,남원 코리아오픈 국제롤러 경기대회,320000000,0,320000000,4,4,남원 코리아오픈 국제롤러 경기대회2023
2023,전북,남원국제드론제전,3609111210,500000000,3109111210,10,10,남원국제드론제전2023
2023,전북,김제지평선축제,2034103760,0,2034103760,10,10,김제지평선축제2023
2023,전북,국제종자박람회,598771814,0,598771814,10,10,국제종자박람회2023
2023,전북,문화재 야행,320000000,0,320000000,9,9,문화재 야행2023
2023,전북,문화예술회관 기획공연,320000000,0,320000000,4,12,문화예술회관 기획공연2023
2023,전북,진안홍삼축제,999816770,215579584,784237186,9,9,진안홍삼축제2023
2023,전북,무주반딧불축제,2199319210,0,2199319210,9,9,무주반딧불축제2023
2023,전북,세계태권도문화엑스포,500000000,0,500000000,8,8,세계태권도문화엑스포2023
2023,전북,무주산골영화제,1000000000,150000000,850000000,6,6,무주산골영화제2023
2023,전북,장수 한우랑 사과랑 축제,1220000000,70000000,1150000000,9,9,장수 한우랑 사과랑 축제2023
2023,전북,임실N치즈축제,1030000000,0,1030000000,10,10,임실N치즈축제2023
2023,전북,임실 산타축제,300000000,0,300000000,12,12,임실 산타축제2023
2023,전북,임실치즈테마파크 아쿠아 페스티벌,400000000,400000000,0,7,8,임실치즈테마파크 아쿠아 페스티벌2023
2023,전북,의견문화제,300000000,30000000,270000000,1,5,의견문화제2023
2023,전북,순창장류축제,1050000000,0,1050000000,10,10,순창장류축제2023
2023,전북,모양성제,1024455630,864000000,160455630,10,10,모양성제2023
2023,전북,부안마실축제,1090204320,200000000,890204320,5,5,부안마실축제2023
2023,전북,문화재 야행,307197040,0,307197040,10,10,문화재 야행2023
2023,전북,부안붉은노을축제,540351600,250000000,290351600,10,10,부안붉은노을축제2023
2023,전북,변산 비치파티,390813900,0,390813900,8,8,변산 비치파티2023
2023,전남,남도음식문화큰잔치,1600000000,0,1600000000,10,10,남도음식문화큰잔치2023
2023,전남,전남 GT(그랜드투어링),639978000,0,639978000,9,9,전남 GT(그랜드투어링)2023
2023,전남,목포항구축제,968421400,677894980,290526420,10,10,목포항구축제2023
2023,전남,유달산 꽃축제,309240000,210000000,99240000,4,4,유달산 꽃축제2023
2023,전남,목포문화재야행,603186990,313657230,289529760,10,10,목포문화재야행2023
2023,전남,목포문학박람회,1000000000,700000000,300000000,9,9,목포문학박람회2023
2023,전남,목포해상W쇼,823864200,566704940,257159260,1,12,목포해상W쇼2023
2023,전남,목포노을드론라이트쇼,532558390,50000000,482558390,10,10,목포노을드론라이트쇼2023
2023,전남,여수 거북선 축제,1006320436,0,1006320436,5,5,여수 거북선 축제2023
2023,전남,여수밤바다 불꽃축제,445000000,0,445000000,10,10,여수밤바다 불꽃축제2023
2023,전남,여수밤바다 낭만버스커 거리문화공연,500000000,0,500000000,4,10,여수밤바다 낭만버스커 거리문화공연2023
2023,전남,제17차 세계에서 가장 아름다운 만 세계총회,435600000,0,435600000,10,10,제17차 세계에서 가장 아름다운 만 세계총회2023
2023,전남,여수동동북축제,300000000,0,300000000,10,10,여수동동북축제2023
2023,전남,항꾼에 즐기는 아고라순천 문화예술 행사,933925700,99658000,834267700,4,11,항꾼에 즐기는 아고라순천 문화예술 행사2023
2023,전남,순천푸드앤아트페스티벌,687654210,28976000,658678210,10,10,순천푸드앤아트페스티벌2023
2023,전남,세계유산축전,2000000000,1400000000,600000000,8,8,세계유산축전2023
2023,전남,남도영화제,1954112404,1000000000,954112404,10,10,남도영화제2023
2023,전남,광양매화축제,290000000,0,290000000,3,3,광양매화축제2023
2023,전남,담양대나무축제,600000000,0,600000000,5,5,담양대나무축제2023
2023,전남,한여름밤 별빛달빛 축제,600000000,0,600000000,12,12,한여름밤 별빛달빛 축제2023
2023,전남,제13회 곡성세계장미축제,745000000,0,745000000,5,5,제13회 곡성세계장미축제2023
2023,전남,제23회 곡성심청어린이대축제,480000000,0,480000000,10,10,제23회 곡성심청어린이대축제2023
2023,전남,구례산수유꽃축제,0,0,0,3,3,구례산수유꽃축제2023
2023,전남,국제철인3종경기,0,0,0,9,9,국제철인3종경기2023
2023,전남,고흥 유자 석류축제,999396920,0,999396920,11,11,고흥 유자 석류축제2023
2023,전남,녹동항 드론쇼 운영,100,0,100,5,11,녹동항 드론쇼 운영2023
2023,전남,서편제보성소리축제,459998040,0,459998040,4,5,서편제보성소리축제2023
2023,전남,보성다향대축제,929003170,0,929003170,4,5,보성다향대축제2023
2023,전남,제11회 보성세계차엑스포,1776898973,0,1776898973,4,5,제11회 보성세계차엑스포2023
2023,전남,치매안심센터운영지원,732733030,0,732733030,1,12,치매안심센터운영지원2023
2023,전남,화순 고인돌 사계절 축제,2978815870,10000000,2968815870,4,10,화순 고인돌 사계절 축제2023
2023,전남,화순군민의 날,505078880,0,505078880,10,10,화순군민의 날2023
2023,전남,강진청자축제,949740970,0,949740970,2,3,강진청자축제2023
2023,전남,대통령기 전국 종별 럭비 선수권 대회,1010000000,0,1010000000,7,7,대통령기 전국 종별 럭비 선수권 대회2023
2023,전남,강진만 춤추는 갈대축제,499579180,0,499579180,10,10,강진만 춤추는 갈대축제2023
2023,전남,해남 국화향연,811711470,0,811711470,11,12,해남 국화향연2023
2023,전남,해남미남축제,719993400,0,719993400,11,11,해남미남축제2023
2023,전남,왕인문화 축제,989998200,0,989998200,3,4,왕인문화 축제2023
2023,전남,월출산 국화축제,347000000,0,347000000,10,11,월출산 국화축제2023
2023,전남,설날장사씨름대회,400000000,0,400000000,1,1,설날장사씨름대회2023
2023,전남,무안연꽃축제,571212910,20000000,551212910,7,7,무안연꽃축제2023
2023,전남,황토갯벌축제,500000000,13224620,486775380,6,6,황토갯벌축제2023
2023,전남,무안청년축제,677177120,0,677177120,11,11,무안청년축제2023
2023,전남,함평나비대축제,1285900000,0,1285900000,4,5,함평나비대축제2023
2023,전남,대한민국 국향대전,1158900000,0,1158900000,10,11,대한민국 국향대전2023
2023,전남,영광 e-모빌리티 엑스포,1170264410,0,1170264410,10,10,영광 e-모빌리티 엑스포2023
2023,전남,제64회 한국민속예술제,762825800,0,762825800,9,9,제64회 한국민속예술제2023
2023,전남,제23회 영광불갑산상사화축제,499982250,0,499982250,9,9,제23회 영광불갑산상사화축제2023
2023,전남,장성 황룡강 (洪)길동무 꽃길 축제,518014820,18014820,500000000,5,5,장성 황룡강 (洪)길동무 꽃길 축제2023
2023,전남,장성 황룡강 가을꽃 축제,800000000,20000000,780000000,10,10,장성 황룡강 가을꽃 축제2023
2023,전남,진도 신비의 바닷길 축제,899805690,0,899805690,4,4,진도 신비의 바닷길 축제2023
2023,전남,진도문화예술제,0,0,0,10,11,진도문화예술제2023
2023,경북,포항스틸아트페스티벌,926465719,0,926465719,10,10,포항스틸아트페스티벌2023
2023,경북, 호미곶한민족해맞이축전,184022500,0,184022500,12,1, 호미곶한민족해맞이축전2023
2023,경북,칠포재즈페스티벌,851232057,0,851232057,1,12,칠포재즈페스티벌2023
2023,경북,대한민국 국제해양레저위크,495724000,0,495724000,6,7,대한민국 국제해양레저위크2023
2023,경북,지역특화 스포츠관광산업 육성 사업,955203000,0,955203000,7,12,지역특화 스포츠관광산업 육성 사업2023
2023,경북,해병대문화축제,485526380,0,485526380,4,4,해병대문화축제2023
2023,경북,신라문화제,0,0,0,10,10,신라문화제2023
2023,경북,화랑대기 전국초등학교 유소년축구대회,1445353841,0,1445353841,5,11,화랑대기 전국초등학교 유소년축구대회2023
2023,경북,동아일보 경주국제마라톤대회,0,0,0,10,10,동아일보 경주국제마라톤대회2023
2023,경북,경주벚꽃축제,0,0,0,3,4,경주벚꽃축제2023
2023,경북,형산강 연등문화축제,0,0,0,5,5,형산강 연등문화축제2023
2023,경북,김천국제가족연극제,393544060,139053572,254490488,7,8,김천국제가족연극제2023
2023,경북,김천자두포도축제,380664128,0,380664128,6,10,김천자두포도축제2023
2023,경북,안동민속축제,770000000,0,770000000,5,5,안동민속축제2023
2023,경북,K-뮤지컬 이육사,300000000,100000000,200000000,9,9,K-뮤지컬 이육사2023
2023,경북,실경뮤지컬 왕의나라 ,767000000,230000000,537000000,5,5,실경뮤지컬 왕의나라 2023
2023,경북,안동국제탈춤페스티벌,1742050970,100000000,1642050970,10,10,안동국제탈춤페스티벌2023
2023,경북,안동시민체육대축전,842738480,0,842738480,9,9,안동시민체육대축전2023
2023,경북,문화재야행(월영야행),380853470,113858640,266994830,7,8,문화재야행(월영야행)2023
2023,경북,2023 안동 K-POP 콘서트,370000000,120000000,250000000,10,10,2023 안동 K-POP 콘서트2023
2023,경북,대한민국 정수대전,352758046,66415000,286343046,5,12,대한민국 정수대전2023
2023,경북,라면캠핑페스티벌,400000000,0,400000000,11,11,라면캠핑페스티벌2023
2023,경북,구미시 낙동강 야외 눈썰매장,335850320,62864000,272986320,12,2,구미시 낙동강 야외 눈썰매장2023
2023,경북,2023 구미 도드람컵 프로배구대회,600000000,0,600000000,7,8,2023 구미 도드람컵 프로배구대회2023
2023,경북,영주풍기인삼축제,810000000,0,810000000,10,10,영주풍기인삼축제2023
2023,경북,선비문화축제,610000000,0,610000000,5,5,선비문화축제2023
2023,경북,영천보현산별빛축제,0,0,0,5,12,영천보현산별빛축제2023
2023,경북,영천한약축제,0,0,0,5,5,영천한약축제2023
2023,경북,영천과일축제,0,0,0,10,10,영천과일축제2023
2023,경북,중악팔공산은빛문화제,0,0,0,9,9,중악팔공산은빛문화제2023
2023,경북,2023년 경상북도 평생학습박람회,449870000,0,449870000,10,10,2023년 경상북도 평생학습박람회2023
2023,경북,상주세계모자페스티벌,1079733150,0,1079733150,10,10,상주세계모자페스티벌2023
2023,경북,시민체육대회,340000000,0,340000000,10,10,시민체육대회2023
2023,경북,문경사과축제,737010000,0,737010000,10,10,문경사과축제2023
2023,경북,문경오미자축제,331422000,0,331422000,9,9,문경오미자축제2023
2023,경북,문경한우축제,400000000,0,400000000,10,10,문경한우축제2023
2023,경북,문경찻사발축제,1500000000,79456933,1420543067,4,5,문경찻사발축제2023
2023,경북,경산자인단오제,550000000,165000000,385000000,6,6,경산자인단오제2023
2023,경북,의성슈퍼푸드마늘축제,821857000,21996000,799861000,11,11,의성슈퍼푸드마늘축제2023
2023,경북,군민체육대회개최,476000000,0,476000000,10,10,군민체육대회개최2023
